Time,GPU_ID,Utilization
1736203527.5931063,0,0
1736203527.6944215,0,0
1736203527.795724,0,0
1736203527.8970573,0,0
1736203527.9983623,0,0
1736203528.0996594,0,0
1736203528.2009902,0,0
1736203528.302309,0,0
1736203528.4036627,0,0
1736203528.5050035,0,0
1736203528.6063373,0,0
1736203528.7077007,0,0
1736203528.8093135,0,0
1736203528.9108412,0,0
1736203529.0121877,0,0
1736203529.1135476,0,0
1736203529.2148902,0,0
1736203529.3162496,0,0
1736203529.41756,0,0
1736203529.5188904,0,0
1736203529.6201909,0,0
1736203529.7215302,0,0
1736203529.822846,0,0
1736203529.9241736,0,0
1736203530.0257695,0,0
1736203530.1275432,0,0
1736203530.2291305,0,0
1736203530.330697,0,0
1736203530.4392822,0,0
1736203530.5405958,0,0
1736203530.641844,0,0
1736203530.7430863,0,0
1736203530.8443828,0,0
1736203530.9456143,0,0
1736203531.0468836,0,0
1736203531.1481907,0,0
1736203531.249745,0,0
1736203531.3512733,0,0
1736203531.452602,0,0
1736203531.5539343,0,0
1736203531.6552556,0,0
1736203531.7566466,0,0
1736203531.8579917,0,0
1736203531.9593093,0,0
1736203532.0606735,0,0
1736203532.1623132,0,0
1736203532.2635682,0,0
1736203532.3648593,0,0
1736203532.4665296,0,0
1736203532.5680466,0,0
1736203532.6696465,0,0
1736203532.7712176,0,0
1736203532.8725226,0,0
1736203532.9738548,0,0
1736203533.0751522,0,0
1736203533.1764638,0,0
1736203533.277812,0,0
1736203533.379131,0,0
1736203533.4804454,0,0
1736203533.5817215,0,0
1736203533.6830037,0,0
1736203533.784286,0,0
1736203533.8855755,0,0
1736203533.9868622,0,0
1736203534.0882683,0,0
1736203534.1898553,0,0
1736203534.2914221,0,0
1736203534.392736,0,0
1736203534.4940763,0,0
1736203534.5953789,0,0
1736203534.6967127,0,0
1736203534.7980175,0,0
1736203534.899348,0,0
1736203535.0007384,0,0
1736203535.1020846,0,0
1736203535.2034278,0,0
1736203535.304804,0,0
1736203535.406137,0,0
1736203535.5074806,0,0
1736203535.6091626,0,0
1736203535.710679,0,0
1736203535.8120358,0,0
1736203535.9133859,0,0
1736203536.014734,0,0
1736203536.1160429,0,0
1736203536.217383,0,0
1736203536.318767,0,0
1736203536.4201288,0,0
1736203536.5214424,0,0
1736203536.6227603,0,0
1736203536.724118,0,0
1736203536.82571,0,0
1736203536.927132,0,0
1736203537.0287244,0,0
1736203537.1302276,0,0
1736203537.2318292,0,0
1736203537.339756,0,0
1736203537.4409947,0,0
1736203537.5422802,0,0
1736203537.6435847,0,0
1736203537.7448823,0,0
1736203537.8461478,0,0
1736203537.9473855,0,0
1736203538.0487819,0,0
1736203538.1502714,0,0
1736203538.2517874,0,0
1736203538.3531172,0,0
1736203538.4544342,0,0
1736203538.555775,0,0
1736203538.6571333,0,0
1736203538.758457,0,0
1736203538.8598237,0,0
1736203538.9611125,0,0
1736203539.0624175,0,0
1736203539.163724,0,0
1736203539.2650855,0,0
1736203539.3667448,0,0
1736203539.4680152,0,0
1736203539.569583,0,0
1736203539.6711686,0,0
1736203539.7724724,0,0
1736203539.8737884,0,0
1736203539.975088,0,0
1736203540.076348,0,0
1736203540.1776338,0,0
1736203540.278895,0,0
1736203540.3801866,0,0
1736203540.481479,0,0
1736203540.582828,0,0
1736203540.6841283,0,0
1736203540.785416,0,0
1736203540.8867056,0,0
1736203540.9879737,0,0
1736203541.0895882,0,0
1736203541.191118,0,0
1736203541.292408,0,0
1736203541.393715,0,0
1736203541.4950216,0,0
1736203541.596431,0,0
1736203541.6977496,0,0
1736203541.7990768,0,0
1736203541.9004114,0,0
1736203542.0018184,0,0
1736203542.1031384,0,0
1736203542.204459,0,0
1736203542.3057933,0,0
1736203542.4071264,0,0
1736203542.5087156,0,0
1736203542.6103587,0,0
1736203542.7119217,0,0
1736203542.8132772,0,0
1736203542.9145737,0,0
1736203543.015901,0,0
1736203543.1172812,0,0
1736203543.218591,0,0
1736203543.319942,0,0
1736203543.4212992,0,0
1736203543.5226247,0,0
1736203543.6239336,0,0
1736203543.7255273,0,0
1736203543.8271468,0,0
1736203543.9287868,0,0
1736203544.0303001,0,0
1736203544.1318853,0,0
1736203544.2386696,0,0
1736203544.3399174,0,0
1736203544.4419694,0,0
1736203544.5432007,0,0
1736203544.6444898,0,0
1736203544.745763,0,0
1736203544.847066,0,0
1736203544.948525,0,0
1736203545.050257,0,0
1736203545.1517978,0,43
1736203545.253124,0,43
1736203545.3545387,0,100
1736203545.4558878,0,100
1736203545.5572402,0,100
1736203545.6584985,0,100
1736203545.7599528,0,20
1736203545.8612804,0,20
1736203545.9626193,0,3
1736203546.0638378,0,3
1736203546.1653395,0,63
1736203546.267176,0,63
1736203546.3687162,0,55
1736203546.470312,0,55
1736203546.5720263,0,58
1736203546.673533,0,58
1736203546.776886,0,60
1736203546.8782108,0,60
1736203546.9794981,0,53
1736203547.0808034,0,53
1736203547.182226,0,56
1736203547.2836199,0,56
1736203547.3849857,0,49
1736203547.4864743,0,49
1736203547.5928648,0,59
1736203547.6958735,0,59
1736203547.7972608,0,57
1736203547.8986332,0,57
1736203548.0000298,0,55
1736203548.101415,0,55
1736203548.2087967,0,52
1736203548.3102312,0,52
1736203548.4119031,0,55
1736203548.5130107,0,55
1736203548.6144056,0,56
1736203548.7157893,0,56
1736203548.8208978,0,55
1736203548.922302,0,55
1736203549.023762,0,54
1736203549.1254294,0,54
1736203549.2268062,0,50
1736203549.3282306,0,50
1736203549.4298768,0,55
1736203549.5319655,0,55
1736203549.639196,0,52
1736203549.7489722,0,37
1736203549.8504937,0,37
1736203549.9520304,0,40
1736203550.0533016,0,40
1736203550.1567976,0,43
1736203550.2580438,0,43
1736203550.3593972,0,34
1736203550.460746,0,34
1736203550.562087,0,37
1736203550.6634493,0,37
1736203550.7649248,0,40
1736203550.8664477,0,40
1736203550.9683154,0,35
1736203551.0698674,0,35
1736203551.171483,0,32
1736203551.2727902,0,32
1736203551.3741827,0,36
1736203551.4757226,0,36
1736203551.577069,0,29
1736203551.6784887,0,29
1736203551.779805,0,37
1736203551.88126,0,37
1736203551.9826453,0,28
1736203552.083899,0,28
1736203552.1857665,0,24
1736203552.2870517,0,24
1736203552.3884573,0,32
1736203552.4900007,0,32
1736203552.5915883,0,31
1736203552.692804,0,31
1736203552.7941737,0,29
1736203552.8955104,0,29
1736203552.9968903,0,30
1736203553.098264,0,30
1736203553.199748,0,35
1736203553.3010998,0,35
1736203553.4024527,0,31
1736203553.5038238,0,31
1736203553.6051173,0,34
1736203553.706426,0,34
1736203553.812679,0,37
1736203553.9140198,0,37
1736203554.016964,0,34
1736203554.118383,0,34
1736203554.219802,0,40
1736203554.3243241,0,40
1736203554.4262235,0,43
1736203554.5278425,0,43
1736203554.6293833,0,40
1736203554.7311277,0,40
1736203554.8476262,0,41
1736203554.9491763,0,43
1736203555.050858,0,43
1736203555.1522424,0,36
1736203555.2536287,0,36
1736203555.3550148,0,43
1736203555.4563923,0,43
1736203555.5608828,0,41
1736203555.6623738,0,41
1736203555.7637634,0,47
1736203555.867821,0,47
1736203555.9692485,0,54
1736203556.070855,0,54
1736203556.1794116,0,39
1736203556.2807617,0,39
1736203556.3821473,0,42
1736203556.4835467,0,42
1736203556.5849729,0,40
1736203556.6863837,0,40
1736203556.7877982,0,46
1736203556.8895493,0,46
1736203556.9911199,0,46
1736203557.0925,0,46
1736203557.1968608,0,47
1736203557.300845,0,47
1736203557.4022439,0,46
1736203557.5058882,0,46
1736203557.607253,0,40
1736203557.7087905,0,40
1736203557.8106298,0,45
1736203557.9123065,0,45
1736203558.0136888,0,46
1736203558.115202,0,46
1736203558.2166474,0,39
1736203558.3248608,0,39
1736203558.4263983,0,44
1736203558.528506,0,44
1736203558.630007,0,45
1736203558.7316751,0,45
1736203558.8397303,0,36
1736203558.9410114,0,39
1736203559.0423303,0,39
1736203559.143629,0,38
1736203559.2449641,0,38
1736203559.3462503,0,42
1736203559.4476676,0,42
1736203559.549885,0,44
1736203559.651468,0,44
1736203559.7528136,0,51
1736203559.8542726,0,51
1736203559.9556417,0,43
1736203560.056945,0,43
1736203560.1582763,0,48
1736203560.25965,0,48
1736203560.3609996,0,47
1736203560.4624271,0,47
1736203560.5692167,0,39
1736203560.672941,0,39
1736203560.77425,0,45
1736203560.8765275,0,45
1736203560.9797335,0,45
1736203561.0847907,0,45
1736203561.1860821,0,33
1736203561.2875395,0,33
1736203561.3928812,0,44
1736203561.4968042,0,44
1736203561.5982041,0,42
1736203561.6994543,0,42
1736203561.8008525,0,39
1736203561.9032264,0,39
1736203562.004608,0,45
1736203562.106062,0,45
1736203562.2129552,0,48
1736203562.3142982,0,48
1736203562.4156585,0,44
1736203562.5168471,0,44
1736203562.6182592,0,43
1736203562.7197425,0,43
1736203562.8209314,0,34
1736203562.922281,0,34
1736203563.024705,0,40
1736203563.1262124,0,40
1736203563.2275164,0,52
1736203563.328985,0,52
1736203563.4302504,0,46
1736203563.5317426,0,46
1736203563.6393745,0,44
1736203563.7412221,0,38
1736203563.8424397,0,38
1736203563.943486,0,43
1736203564.0447423,0,43
1736203564.1458437,0,47
1736203564.2471852,0,47
1736203564.34892,0,46
1736203564.4503725,0,46
1736203564.5520148,0,51
1736203564.6565137,0,51
1736203564.7583191,0,40
1736203564.8596208,0,40
1736203564.9610286,0,42
1736203565.0622249,0,42
1736203565.1635447,0,41
1736203565.2647276,0,41
1736203565.366016,0,44
1736203565.4675655,0,44
1736203565.56861,0,44
1736203565.670114,0,44
1736203565.7715003,0,48
1736203565.8727486,0,48
1736203565.974084,0,47
1736203566.075233,0,47
1736203566.1765637,0,45
1736203566.2779088,0,45
1736203566.3791006,0,42
1736203566.480433,0,42
1736203566.5817695,0,42
1736203566.6829395,0,42
1736203566.7842464,0,39
1736203566.885523,0,39
1736203566.9865506,0,40
1736203567.0877702,0,40
1736203567.1892657,0,48
1736203567.2909024,0,48
1736203567.3923106,0,39
1736203567.4936168,0,39
1736203567.5949342,0,48
1736203567.6960597,0,48
1736203567.7973711,0,41
1736203567.898708,0,41
1736203567.9998615,0,34
1736203568.1011822,0,34
1736203568.2025733,0,39
1736203568.303758,0,39
1736203568.4050052,0,45
1736203568.5064635,0,45
1736203568.607542,0,47
1736203568.7088313,0,47
1736203568.8102572,0,44
1736203568.9116912,0,44
1736203569.013007,0,44
1736203569.11664,0,44
1736203569.2179573,0,46
1736203569.3192236,0,46
1736203569.42055,0,44
1736203569.521806,0,44
1736203569.622949,0,51
1736203569.7242255,0,51
1736203569.825579,0,49
1736203569.926969,0,49
1736203570.0282018,0,41
1736203570.1296902,0,41
1736203570.2311697,0,48
1736203570.3401215,0,48
1736203570.4413989,0,42
1736203570.542635,0,44
1736203570.6438937,0,44
1736203570.7451587,0,36
1736203570.846253,0,36
1736203570.947488,0,47
1736203571.0488706,0,47
1736203571.150082,0,44
1736203571.2516599,0,44
1736203571.3529844,0,44
1736203571.454119,0,44
1736203571.5554898,0,48
1736203571.6566465,0,48
1736203571.7578118,0,46
1736203571.8592923,0,46
1736203571.9604957,0,44
1736203572.061559,0,44
1736203572.1628904,0,48
1736203572.2640011,0,48
1736203572.3650692,0,50
1736203572.4662921,0,50
1736203572.5688307,0,39
1736203572.6701648,0,39
1736203572.771752,0,37
1736203572.8729312,0,37
1736203572.9742942,0,39
1736203573.0754654,0,39
1736203573.176697,0,43
1736203573.2778666,0,43
1736203573.3791075,0,44
1736203573.480355,0,44
1736203573.5814266,0,50
1736203573.6826441,0,50
1736203573.7836685,0,50
1736203573.884896,0,50
1736203573.9860954,0,51
1736203574.0871546,0,51
1736203574.188406,0,46
1736203574.2896805,0,46
1736203574.3913307,0,35
1736203574.4924974,0,35
1736203574.593675,0,39
1736203574.6949914,0,39
1736203574.7961137,0,41
1736203574.8971825,0,41
1736203574.9984252,0,54
1736203575.1005116,0,54
1736203575.2015781,0,37
1736203575.3027985,0,37
1736203575.404468,0,37
1736203575.5055122,0,37
1736203575.606745,0,45
1736203575.7078547,0,45
1736203575.8091223,0,44
1736203575.9105139,0,44
1736203576.0119646,0,40
1736203576.1130772,0,40
1736203576.2141607,0,50
1736203576.3154936,0,50
1736203576.4165974,0,42
1736203576.5176494,0,42
1736203576.61869,0,43
1736203576.7201004,0,43
1736203576.8214371,0,44
1736203576.923226,0,44
1736203577.024501,0,41
1736203577.126288,0,41
1736203577.2356167,0,44
1736203577.347618,0,42
1736203577.4489639,0,42
1736203577.5506008,0,41
1736203577.6523361,0,41
1736203577.753699,0,43
1736203577.8549268,0,43
1736203577.9566517,0,43
1736203578.060908,0,43
1736203578.1622393,0,44
1736203578.2669215,0,44
1736203578.3694105,0,46
1736203578.4709883,0,46
1736203578.5726516,0,36
1736203578.676857,0,36
1736203578.7780545,0,49
1736203578.8794177,0,49
1736203578.9807987,0,39
1736203579.082015,0,39
1736203579.1835258,0,38
1736203579.2848735,0,38
1736203579.3862875,0,38
1736203579.487835,0,38
1736203579.5892215,0,49
1736203579.690855,0,49
1736203579.7923558,0,50
1736203579.8968327,0,50
1736203579.9993465,0,50
1736203580.1008322,0,50
1736203580.2048159,0,36
1736203580.3061633,0,36
1736203580.4088478,0,43
1736203580.510513,0,43
1736203580.6121778,0,45
1736203580.716865,0,45
1736203580.8208272,0,40
1736203580.9223063,0,40
1736203581.023642,0,40
1736203581.1249924,0,40
1736203581.2266488,0,39
1736203581.3284383,0,39
1736203581.4300158,0,42
1736203581.5317466,0,42
1736203581.6400735,0,38
1736203581.7417052,0,38
1736203581.8430605,0,38
1736203581.9444342,0,47
1736203582.0457242,0,47
1736203582.1470165,0,44
1736203582.2483275,0,44
1736203582.349968,0,36
1736203582.4516382,0,36
1736203582.5529962,0,43
1736203582.6544504,0,43
1736203582.756966,0,40
1736203582.8583834,0,40
1736203582.959767,0,43
1736203583.061244,0,43
1736203583.1627784,0,49
1736203583.2664006,0,49
1736203583.3687947,0,38
1736203583.4704075,0,38
1736203583.572032,0,45
1736203583.6768544,0,45
1736203583.778164,0,44
1736203583.8795674,0,44
1736203583.9808605,0,48
1736203584.082226,0,48
1736203584.1836278,0,38
1736203584.2849882,0,38
1736203584.3862822,0,40
1736203584.487713,0,40
1736203584.5928214,0,44
1736203584.6942549,0,44
1736203584.7969005,0,46
1736203584.901048,0,46
1736203585.002569,0,47
1736203585.1040046,0,47
1736203585.20536,0,39
1736203585.306752,0,39
1736203585.4082503,0,42
1736203585.5098832,0,42
1736203585.6115718,0,44
1736203585.7129743,0,44
1736203585.8143423,0,39
1736203585.9157856,0,39
1736203586.017205,0,41
1736203586.1187272,0,41
1736203586.220194,0,54
1736203586.3215766,0,54
1736203586.4229453,0,41
1736203586.5245266,0,41
1736203586.6261394,0,39
1736203586.7276208,0,39
1736203586.8289635,0,38
1736203586.9304948,0,38
1736203587.0320904,0,44
1736203587.1403544,0,45
1736203587.2477567,0,45
1736203587.3492064,0,41
1736203587.4507282,0,41
1736203587.5523133,0,41
1736203587.6536968,0,41
1736203587.755051,0,42
1736203587.856366,0,42
1736203587.9577496,0,36
1736203588.0592618,0,36
1736203588.1607065,0,47
1736203588.262071,0,47
1736203588.363473,0,47
1736203588.4648623,0,47
1736203588.5662239,0,44
1736203588.6679242,0,44
1736203588.7696567,0,42
1736203588.8712978,0,42
1736203588.9728775,0,36
1736203589.074178,0,36
1736203589.1755044,0,37
1736203589.2768638,0,37
1736203589.3848166,0,43
1736203589.4861305,0,43
1736203589.588827,0,45
1736203589.692862,0,45
1736203589.796852,0,43
1736203589.8982415,0,43
1736203589.9997685,0,40
1736203590.1011138,0,40
1736203590.2025342,0,44
1736203590.30492,0,44
1736203590.4062934,0,35
1736203590.5088778,0,35
1736203590.610577,0,42
1736203590.7122786,0,42
1736203590.813667,0,39
1736203590.915142,0,39
1736203591.0165937,0,42
1736203591.12088,0,42
1736203591.2223027,0,44
1736203591.32628,0,44
1736203591.4279258,0,41
1736203591.5295775,0,41
1736203591.6311505,0,38
1736203591.74762,0,38
1736203591.848824,0,48
1736203591.950203,0,52
1736203592.0518365,0,52
1736203592.153019,0,38
1736203592.2542927,0,38
1736203592.3553941,0,40
1736203592.45659,0,40
1736203592.558377,0,39
1736203592.659565,0,39
1736203592.7609787,0,39
1736203592.8622813,0,39
1736203592.9636815,0,51
1736203593.0659397,0,51
1736203593.1673877,0,48
1736203593.27677,0,48
1736203593.3780022,0,36
1736203593.480505,0,36
1736203593.5847862,0,45
1736203593.6858883,0,45
1736203593.787186,0,40
1736203593.888559,0,40
1736203593.9900007,0,34
1736203594.091625,0,34
1736203594.1967063,0,38
1736203594.2979398,0,38
1736203594.3993738,0,41
1736203594.5006824,0,41
1736203594.601958,0,33
1736203594.704817,0,33
1736203594.8129513,0,29
1736203594.9143875,0,29
1736203595.016886,0,34
1736203595.1206584,0,34
1736203595.222048,0,40
1736203595.3248534,0,40
1736203595.4286587,0,44
1736203595.53009,0,44
1736203595.6316483,0,40
1736203595.7414825,0,40
1736203595.8427489,0,43
1736203595.9440181,0,44
1736203596.045298,0,44
1736203596.1465895,0,36
1736203596.2478983,0,36
1736203596.3492734,0,36
1736203596.4508605,0,36
1736203596.5524306,0,49
1736203596.6537173,0,49
1736203596.7550695,0,46
1736203596.856384,0,46
1736203596.9576805,0,42
1736203597.0589867,0,42
1736203597.1608732,0,35
1736203597.261996,0,35
1736203597.3633347,0,34
1736203597.4645097,0,34
1736203597.565834,0,42
1736203597.6674647,0,42
1736203597.768983,0,41
1736203597.8705761,0,41
1736203597.972099,0,45
1736203598.0732362,0,45
1736203598.1745896,0,44
1736203598.2757468,0,44
1736203598.3769188,0,36
1736203598.4782567,0,36
1736203598.5796666,0,42
1736203598.6808214,0,42
1736203598.7821074,0,32
1736203598.8834152,0,32
1736203598.984473,0,42
1736203599.0855134,0,42
1736203599.1866076,0,45
1736203599.2876523,0,45
1736203599.3887193,0,34
1736203599.4899497,0,34
1736203599.5916982,0,35
1736203599.693356,0,35
1736203599.7957609,0,40
1736203599.8971202,0,40
1736203599.9984722,0,40
1736203600.0999014,0,40
1736203600.2012532,0,37
1736203600.3026276,0,37
1736203600.4039931,0,39
1736203600.5053556,0,39
1736203600.6067007,0,43
1736203600.7081084,0,43
1736203600.8097174,0,31
1736203600.9113662,0,31
1736203601.0130394,0,36
1736203601.114405,0,36
1736203601.215756,0,43
1736203601.3171272,0,43
1736203601.418484,0,48
1736203601.5198567,0,48
1736203601.621217,0,38
1736203601.7225597,0,38
1736203601.823903,0,33
1736203601.9252279,0,33
1736203602.0268216,0,37
1736203602.1284866,0,37
1736203602.2298331,0,39
1736203602.3314905,0,39
1736203602.4399242,0,42
1736203602.5413814,0,40
1736203602.642668,0,40
1736203602.7439091,0,44
1736203602.84517,0,44
1736203602.9464352,0,46
1736203603.0477688,0,46
1736203603.1490314,0,35
1736203603.2505481,0,35
1736203603.3521695,0,40
1736203603.4535086,0,40
1736203603.5548077,0,41
1736203603.656116,0,41
1736203603.758616,0,29
1736203603.859951,0,29
1736203603.9612916,0,37
1736203604.0626376,0,37
1736203604.163989,0,45
1736203604.2653735,0,45
1736203604.3666964,0,38
1736203604.468474,0,38
1736203604.5699785,0,39
1736203604.6715531,0,39
1736203604.7730317,0,42
1736203604.874307,0,42
1736203604.9755805,0,42
1736203605.0768254,0,42
1736203605.1781847,0,40
1736203605.2794359,0,40
1736203605.3807943,0,33
1736203605.482173,0,33
1736203605.5834787,0,45
1736203605.6848617,0,45
1736203605.7861445,0,51
1736203605.8874931,0,51
1736203605.9888625,0,46
1736203606.0904694,0,46
1736203606.1923609,0,44
1736203606.2936993,0,44
1736203606.395123,0,45
1736203606.4966104,0,45
1736203606.5979414,0,41
1736203606.6992905,0,41
1736203606.8006752,0,57
1736203606.902108,0,57
1736203607.0032856,0,42
1736203607.104633,0,42
1736203607.2081933,0,42
1736203607.3096027,0,42
1736203607.4112203,0,45
1736203607.5128613,0,45
1736203607.6140263,0,38
1736203607.715329,0,38
1736203607.8167143,0,37
1736203607.9178772,0,37
1736203608.019177,0,42
1736203608.1205063,0,42
1736203608.221747,0,44
1736203608.3229165,0,44
1736203608.4242303,0,49
1736203608.5254955,0,49
1736203608.6267257,0,42
1736203608.7279503,0,42
1736203608.8291957,0,36
1736203608.9304466,0,36
1736203609.031795,0,40
1736203609.141114,0,40
1736203609.2422047,0,50
1736203609.3432684,0,49
1736203609.4443135,0,49
1736203609.5453374,0,60
1736203609.6463723,0,60
1736203609.7473915,0,55
1736203609.8486998,0,55
1736203609.9501896,0,51
1736203610.0518582,0,51
1736203610.154149,0,45
1736203610.2555254,0,45
1736203610.356897,0,46
1736203610.4582865,0,46
1736203610.559671,0,54
1736203610.6612551,0,54
1736203610.762637,0,43
1736203610.8640141,0,43
1736203610.9653814,0,42
1736203611.0667436,0,42
1736203611.1683478,0,39
1736203611.2701008,0,39
1736203611.3725154,0,40
1736203611.473881,0,40
1736203611.575168,0,48
1736203611.6765792,0,48
1736203611.777953,0,40
1736203611.8792105,0,40
1736203611.9807045,0,42
1736203612.0819948,0,42
1736203612.1833315,0,39
1736203612.2846348,0,39
1736203612.3860703,0,38
1736203612.4873667,0,38
1736203612.5887554,0,36
1736203612.690267,0,36
1736203612.7918653,0,49
1736203612.8931992,0,49
1736203612.994539,0,46
1736203613.0958905,0,46
1736203613.1972427,0,42
1736203613.2985406,0,42
1736203613.3999412,0,34
1736203613.501268,0,34
1736203613.6025972,0,42
1736203613.7039108,0,42
1736203613.8052738,0,50
1736203613.9066296,0,50
1736203614.0079942,0,44
1736203614.1093695,0,44
1736203614.2108593,0,41
1736203614.312424,0,41
1736203614.4137568,0,40
1736203614.5150993,0,40
1736203614.6164808,0,43
1736203614.718,0,43
1736203614.8194118,0,50
1736203614.920792,0,50
1736203615.0221395,0,44
1736203615.1235082,0,44
1736203615.2248642,0,39
1736203615.326349,0,39
1736203615.4280903,0,55
1736203615.5294242,0,55
1736203615.6310256,0,42
1736203615.73267,0,42
1736203615.8398993,0,40
1736203615.941194,0,47
1736203616.0425045,0,47
1736203616.1438,0,44
1736203616.2451446,0,44
1736203616.3464277,0,42
1736203616.4477053,0,42
1736203616.548993,0,40
1736203616.6505594,0,40
1736203616.7521856,0,43
1736203616.8535123,0,43
1736203616.9548652,0,43
1736203617.0561986,0,43
1736203617.1575425,0,43
1736203617.2589266,0,43
1736203617.3602781,0,46
1736203617.4616287,0,46
1736203617.562976,0,51
1736203617.6642978,0,51
1736203617.7656722,0,45
1736203617.867009,0,45
1736203617.9686556,0,46
1736203618.0701852,0,46
1736203618.171888,0,49
1736203618.2731872,0,49
1736203618.3745675,0,44
1736203618.4758723,0,44
1736203618.5778508,0,45
1736203618.6792367,0,45
1736203618.780636,0,49
1736203618.8819067,0,49
1736203618.9832556,0,43
1736203619.0846012,0,43
1736203619.185935,0,48
1736203619.2873154,0,48
1736203619.3885572,0,41
1736203619.490231,0,41
1736203619.591892,0,40
1736203619.6932847,0,40
1736203619.7946417,0,47
1736203619.8959756,0,47
1736203619.9973214,0,53
1736203620.0986757,0,53
1736203620.2000957,0,56
